IDENTIFICACAO_CONTRATO,TITULO_PROJETO,CHAMADA_PUBLICA,ANO_CHAMADA_PUBLICA,CNPJ_PROPONENTE,RAZAO_SOCIAL_PROPONENTE,CNPJ_PRODUTORA,RAZAO_SOCIAL_PRODUTORA,CNPJ_DISTRIBUIDORA_PROGRAMADORA,RAZAO_SOCIAL_DISTRIBUIDORA_PROGRAMADORA,DT_PUBLICACAO_CONTRATO_DOU,VL_CONTRATO_DOU,DT_PRIMEIRO_DESEMBOLSO,VL_TOTAL_LIBERADO
DG-01.540,MIÚDA E O GUARDA-CHUVA,PRODECINE 02,2016-01-01,10.681.698/0001-01,TUCUMÁN DISTRIBUIDORA DE FILMES LTDA,15.743.170/0001-33,MOVIOCA PRODUÇÕES ARTÍSTICAS LTDA - ME,10.681.698/0001-01,TUCUMÁN DISTRIBUIDORA DE FILMES LTDA,2017-08-02,683000.0,2017-08-14,683000.0
DG-01.579,NÁUFRAGOS,PRODAV 05,2015-01-01,05.436.489/0001-62,REFINARIA PRODUÇÕES LTDA.,05.436.489/0001-62,REFINARIA PRODUÇÕES LTDA.,SEM DISTRIBUIDORA/PROGRAMADORA,SEM DISTRIBUIDORA/PROGRAMADORA,2017-08-02,100000.0,2017-08-14,100000.0
DG-01.417,NOVEMBRO,PRODAV 05,2015-01-01,16.417.265/0001-20,VENTANA FILMES LTDA - ME,16.417.265/0001-20,VENTANA FILMES LTDA - ME,SEM DISTRIBUIDORA/PROGRAMADORA,SEM DISTRIBUIDORA/PROGRAMADORA,2017-08-02,98000.0,2017-08-14,98000.0
DG-01.536,O LIVRO DOS PRAZERES,PRODECINE 02,2016-01-01,11.620.976/0001-83,VITRINE FILMES EIRELI - ME,06.323.379/0001-57,BIG BONSAI BRASILIS PRODUÇÕES ARTÍSTICAS CULTURAIS E CINEMATOGRÁFICAS LTDA,11.620.976/0001-83,VITRINE FILMES EIRELI - ME,2017-08-02,800000.0,2017-08-24,800000.0
DG-01.542,OS ARREPENDIDOS,PRODAV 01,2013-01-01,04.728.553/0001-16,MUIRAQUITA FILMES E PRODUCOES ARTISTICAS EIRELI ­ ME,04.728.553/0001-16,MUIRAQUITA FILMES E PRODUCOES ARTISTICAS EIRELI ­ ME,SEM DISTRIBUIDORA/PROGRAMADORA,SEM DISTRIBUIDORA/PROGRAMADORA,2017-08-02,400000.0,2017-08-07,400000.0
DG-01.530,RECIFE ASSOMBRADO,PRODECINE 01,2015-01-01,18.274.744/0001-60,VIU CINE COMUNICACAO LTDA,18.274.744/0001-60,VIU CINE COMUNICACAO LTDA,21.805.885/0001-76,INQUIETA CINEMA CULTURA E COMUNICAÇÃO LTDA - ME,2017-08-02,325000.0,2017-09-05,325000.0
DG-01.588,SE ARREPENDIMENTO MATASSE,PRODECINE 01,2015-01-01,01.025.252/0001-38,CABEÇA DE CUIA PRODUTORA DE FILMES E VÍDEOS LTDA,01.025.252/0001-38,CABEÇA DE CUIA PRODUTORA DE FILMES E VÍDEOS LTDA,07.202.193/0001-02,DEBERTON FILMES E PRODUCOES LTDA,2017-08-02,980000.0,2017-08-17,980000.0
DG-01.582,TRAGO A PESSOA AMADA,PRODECINE 01,2015-01-01,02.140.164/0001-40,GLAZ ENTRETENIMENTO S.A.,02.140.164/0001-40,GLAZ ENTRETENIMENTO S.A.,07.616.202/0001-01,FREESPIRIT DISTRIBUIDORA DE FILMES LTDA.,2017-08-02,1000000.0,2017-08-31,0.0
DG-01.568,ÁGUA SELVAGENS,PRODECINE 01,2015-01-01,80.816.838/0001-97,LAZ AUDIOVISUAL LTDA.,80.816.838/0001-97,LAZ AUDIOVISUAL LTDA.,03.918.609/0001-32,WMIX DISTRIBUIDORA LTDA.,2017-08-09,1000000.0,2017-09-18,1000000.0
DG-01.404,BOCA DO LOBO,PRODAV 05,2015-01-01,07.311.501/0001-38,KARMATIQUE IMAGENS LTDA,07.311.501/0001-38,KARMATIQUE IMAGENS LTDA,SEM DISTRIBUIDORA/PROGRAMADORA,SEM DISTRIBUIDORA/PROGRAMADORA,2017-08-09,100000.0,2017-08-22,100000.0
DG-01.609,"COREOGRAFIA, O DESENHO DA DANÇA NO BRASIL - 2ª TEMPORADA",PRODAV 01,2013-01-01,09.225.539/0001-13,AIUÊ PRODUTORA E EDITORA LTDA - ME,09.225.539/0001-13,AIUÊ PRODUTORA E EDITORA LTDA - ME,SEM DISTRIBUIDORA/PROGRAMADORA,SEM DISTRIBUIDORA/PROGRAMADORA,2017-08-09,180334.0,2017-08-14,180334.0
DG-01.595,ELE ERA ASSIM: ARY BARROSO,PRODAV 01,2013-01-01,00.360.459/0001-04,DOCUMENTA PRODUCOES EIRELI - ME,00.360.459/0001-04,DOCUMENTA PRODUCOES EIRELI - ME,SEM DISTRIBUIDORA/PROGRAMADORA,SEM DISTRIBUIDORA/PROGRAMADORA,2017-08-09,512908.0,2017-08-14,512908.0
DG-01.545,EU TE LEVO,ARRANJOS REGIONAIS,2014-01-01,08.656.129/0001-64,PROVIDENCE DISTRIBUIDORA DE FILMES LTDA - EPP,03.435.290/0001-94,FILMES MAIS LTDA,08.656.129/0001-64,PROVIDENCE DISTRIBUIDORA DE FILMES LTDA - EPP,2017-08-09,85000.0,2017-08-14,85000.0
DG-01.537,JOELMA,PRODAV 05,2015-01-01,14.949.815/0001-26,VOO AUDIOVISUAL PRODUÇÕES ARTÍSTICAS LTDA - ME,14.949.815/0001-26,VOO AUDIOVISUAL PRODUÇÕES ARTÍSTICAS LTDA - ME,SEM DISTRIBUIDORA/PROGRAMADORA,SEM DISTRIBUIDORA/PROGRAMADORA,2017-08-09,100000.0,2017-08-25,100000.0
DG-01.547,NA ASA DO VENTO,ARRANJOS REGIONAIS,2014-01-01,17.902.521/0001-37,GUARNICE PRODUÇÕES EIRELI - EPP,17.902.521/0001-37,GUARNICE PRODUÇÕES EIRELI - EPP,SEM DISTRIBUIDORA/PROGRAMADORA,SEM DISTRIBUIDORA/PROGRAMADORA,2017-08-09,174814.0,2017-11-03,174814.0
DG-01.567,O MURO,PRODAV 06,2014-01-01,02.972.707/0001-95,ESPIRAL CRIACAO E PRODUCAO CULTURAL LTDA,02.972.707/0001-95,ESPIRAL CRIACAO E PRODUCAO CULTURAL LTDA,SEM DISTRIBUIDORA/PROGRAMADORA,SEM DISTRIBUIDORA/PROGRAMADORA,2017-08-09,100000.0,2017-08-14,100000.0
DG-01.481,O SEU PAI É PROBLEMA MEU,PRODAV 04,2013-01-01,14.157.452/0001-96,MARIA JOAO FILMES ­ EIRELI ­ ME,14.157.452/0001-96,MARIA JOAO FILMES ­ EIRELI ­ ME,SEM DISTRIBUIDORA/PROGRAMADORA,SEM DISTRIBUIDORA/PROGRAMADORA,2017-08-09,40000.0,2017-10-02,40000.0
DG-01.498,PRINCESA ADORMECIDA,PRODECINE 02,2016-01-01,11.620.976/0001-83,VITRINE FILMES EIRELI - ME,05.565.485/0001-84,PANORAMICA COMUNICACAO LTDA.,11.620.976/0001-83,VITRINE FILMES EIRELI - ME,2017-08-09,2700000.0,2017-09-14,2700000.0
DG-01.524,QUARTA-FEIRA DE CINZAS,PRODECINE 01,2015-01-01,20.386.333/0001-08,BOSK CINEMA TV WEB LTDA,20.386.333/0001-08,BOSK CINEMA TV WEB LTDA,12.126.484/0001-07,BOULEVARD FILMES LTDA,2017-08-09,1000000.0,2017-09-11,1000000.0
DG-01.597,SERIAL KELLY,PRODECINE 02,2016-01-01,11.620.976/0001-83,VITRINE FILMES EIRELI - ME,02.140.120/0001-10,BANANEIRA FILMES LTDA.,11.620.976/0001-83,VITRINE FILMES EIRELI - ME,2017-08-09,1000000.0,2017-08-28,1000000.0
DG-01.598,SERIAL KELLY,PRODAV 07,2016-01-01,02.140.120/0001-10,BANANEIRA FILMES LTDA.,02.140.120/0001-10,BANANEIRA FILMES LTDA.,11.620.976/0001-83,VITRINE FILMES EIRELI - ME,2017-08-09,515505.05,2017-08-22,515505.05
DG-01.599,SERIAL KELLY,PRODAV 06,2015-01-01,02.140.120/0001-10,BANANEIRA FILMES LTDA.,02.140.120/0001-10,BANANEIRA FILMES LTDA.,11.620.976/0001-83,VITRINE FILMES EIRELI - ME,2017-08-09,1268749.77,2017-08-22,1268749.77
DG-01.600,SERIAL KELLY,PRODAV 06,2014-01-01,02.140.120/0001-10,BANANEIRA FILMES LTDA.,02.140.120/0001-10,BANANEIRA FILMES LTDA.,11.620.976/0001-83,VITRINE FILMES EIRELI - ME,2017-08-09,531664.71,2017-08-22,531664.71
DG-01.538,SOMOS O QUE PERDEMOS,PRODAV 01,2013-01-01,81.183.527/0001-09,MAQUINA FILMES LTDA - ME.,81.183.527/0001-09,MAQUINA FILMES LTDA - ME.,SEM DISTRIBUIDORA/PROGRAMADORA,SEM DISTRIBUIDORA/PROGRAMADORA,2017-08-09,417760.0,2017-08-14,417760.0
DG-01.570,SONS AFRICANOS,PRODAV 06,2014-01-01,06.900.652/0001-69,BSB SERVIÇOS CINEGROUP LTDA,06.900.652/0001-69,BSB SERVIÇOS CINEGROUP LTDA,SEM DISTRIBUIDORA/PROGRAMADORA,SEM DISTRIBUIDORA/PROGRAMADORA,2017-08-09,200000.0,2017-08-25,200000.0
